date,location,temperature,rainfall,wind_speed
2024-10-11,Kolkata,28.2,8.0,7.0
2024-10-11,Bangalore,26.5,0.4,9.8
2024-10-11,Hyderabad,16.6,3.5,5.0
2024-10-11,Ahmedabad,24.0,9.3,6.6
2024-10-11,Pune,21.9,9.9,6.1
2024-10-11,Jaipur,29.8,8.2,5.8
2024-10-11,Surat,22.9,5.1,13.7
2024-10-12,Mumbai,29.8,6.4,8.3
2024-10-12,Delhi,16.3,2.3,9.5
2024-10-12,Chennai,15.1,0.3,5.8
2024-10-12,Kolkata,18.8,9.7,10.0
2024-10-12,Bangalore,19.0,2.5,7.6
2024-10-12,Hyderabad,16.5,4.8,14.5
2024-10-12,Ahmedabad,28.8,8.4,5.8
2024-10-12,Pune,27.4,0.7,12.9
2024-10-12,Jaipur,29.2,7.3,12.6
2024-10-12,Surat,18.0,4.1,9.9
2024-10-13,Mumbai,16.3,4.6,8.2
2024-10-13,Delhi,27.5,5.2,14.6
2024-10-13,Chennai,20.5,1.9,7.4
2024-10-13,Kolkata,27.0,0.2,11.4
2024-10-13,Bangalore,18.3,3.6,13.2
2024-10-13,Hyderabad,15.1,5.4,7.2
2024-10-13,Ahmedabad,20.8,5.6,13.2
2024-10-13,Pune,29.4,5.3,11.7
2024-10-13,Jaipur,29.1,8.2,10.6
2024-10-13,Surat,19.6,1.4,6.7
2024-10-14,Mumbai,19.9,5.0,11.5
2024-10-14,Delhi,20.9,8.6,13.4
2024-10-14,Chennai,16.6,2.0,12.0
2024-10-14,Kolkata,19.6,4.1,13.0
2024-10-14,Bangalore,22.7,0.8,13.5
2024-10-14,Hyderabad,27.8,6.4,11.4
2024-10-14,Ahmedabad,21.6,3.2,5.7
2024-10-14,Pune,17.9,8.3,6.5
2024-10-14,Jaipur,22.0,9.0,7.4
2024-10-14,Surat,29.3,3.0,6.1
2024-10-15,Mumbai,16.0,0.3,7.8
2024-10-15,Delhi,15.4,9.0,7.3
2024-10-15,Chennai,18.4,6.7,14.3
2024-10-15,Kolkata,19.5,5.9,13.2
2024-10-15,Bangalore,22.4,4.2,14.5
2024-10-15,Hyderabad,20.6,7.9,13.2
2024-10-15,Ahmedabad,25.3,1.9,5.4
2024-10-15,Pune,19.0,6.7,6.1
2024-10-15,Jaipur,18.3,4.6,5.7
2024-10-15,Surat,19.5,6.0,7.5
2024-10-16,Mumbai,16.4,6.1,12.0
2024-10-16,Delhi,20.3,2.8,7.2
2024-10-16,Chennai,19.9,8.6,6.1
2024-10-16,Kolkata,21.3,3.9,11.9
2024-10-16,Bangalore,26.8,2.4,9.8
2024-10-16,Hyderabad,24.6,7.9,5.2
2024-10-16,Ahmedabad,19.3,3.7,9.1
2024-10-16,Pune,23.4,6.0,7.0
2024-10-16,Jaipur,20.2,7.3,12.2
2024-10-16,Surat,28.1,0.3,9.3
2024-10-17,Mumbai,26.5,0.6,6.5
2024-10-17,Delhi,25.9,8.8,11.8
2024-10-17,Chennai,17.8,7.0,8.9
2024-10-17,Kolkata,18.0,8.0,12.8
2024-10-17,Bangalore,15.7,4.6,8.9
2024-10-17,Hyderabad,15.5,0.1,11.6
2024-10-17,Ahmedabad,23.3,9.6,7.9
2024-10-17,Pune,19.4,5.0,11.8
2024-10-17,Jaipur,15.3,10.0,12.3
2024-10-17,Surat,29.4,6.4,13.8
2024-10-18,Mumbai,26.0,3.8,11.2
2024-10-18,Delhi,26.5,2.0,9.0
2024-10-18,Chennai,25.8,3.5,10.0
2024-10-18,Kolkata,24.9,8.4,8.9
2024-10-18,Bangalore,22.7,6.8,7.8
2024-10-18,Hyderabad,21.5,7.6,8.7
2024-10-18,Ahmedabad,16.9,7.6,13.4
2024-10-18,Pune,25.9,8.7,12.6
2024-10-18,Jaipur,22.1,4.6,13.9
2024-10-18,Surat,20.8,9.5,11.6
2024-10-19,Mumbai,17.7,6.9,13.4
2024-10-19,Delhi,26.5,1.6,8.1
2024-10-19,Chennai,19.3,8.8,12.1
2024-10-19,Kolkata,28.2,0.2,5.8
2024-10-19,Bangalore,24.9,9.1,9.3
2024-10-19,Hyderabad,26.7,4.3,7.8
2024-10-19,Ahmedabad,20.8,9.4,11.4
2024-10-19,Pune,18.5,5.4,9.1
2024-10-19,Jaipur,18.5,9.4,7.8
2024-10-19,Surat,28.8,6.8,14.9
2024-10-20,Mumbai,27.5,9.0,8.4
2024-10-20,Delhi,19.3,1.8,12.5
2024-10-20,Chennai,29.3,9.5,13.3
2024-10-20,Kolkata,26.7,2.2,7.4
2024-10-20,Bangalore,20.9,10.0,12.3
2024-10-20,Hyderabad,23.3,3.4,7.8
2024-10-20,Ahmedabad,19.5,8.9,13.9
2024-10-20,Pune,24.7,0.5,8.4
2024-10-20,Jaipur,21.1,1.4,11.7
2024-10-20,Surat,19.3,0.0,5.2
2024-10-21,Mumbai,28.0,7.1,9.1
2024-10-21,Delhi,28.9,7.9,11.9
2024-10-21,Chennai,21.4,3.3,12.8
2024-10-21,Kolkata,15.2,4.7,14.9
2024-10-21,Bangalore,17.8,4.1,7.3
2024-10-21,Hyderabad,16.5,6.2,9.8
2024-10-21,Ahmedabad,27.5,3.3,10.2
2024-10-21,Pune,19.9,0.0,13.5
2024-10-21,Jaipur,28.8,1.5,9.0
2024-10-21,Surat,15.9,9.2,13.1
2024-10-22,Mumbai,23.9,7.7,7.6
2024-10-22,Delhi,27.6,1.6,13.3
2024-10-22,Chennai,29.3,1.3,14.6
2024-10-22,Kolkata,17.2,3.3,12.3
2024-10-22,Bangalore,22.0,6.6,14.4
2024-10-22,Hyderabad,29.7,6.4,6.0
2024-10-22,Ahmedabad,18.5,9.2,10.2
2024-10-22,Pune,16.0,4.9,10.3
2024-10-22,Jaipur,28.0,1.7,6.8
2024-10-22,Surat,25.0,9.3,9.3
2024-10-23,Mumbai,28.6,8.1,12.9
2024-10-23,Delhi,20.1,2.5,10.3
2024-10-23,Chennai,27.3,9.0,10.0
2024-10-23,Kolkata,15.5,9.8,13.7
2024-10-23,Bangalore,20.8,4.2,5.2
2024-10-23,Hyderabad,29.3,8.7,7.4
2024-10-23,Ahmedabad,27.0,0.1,10.7
2024-10-23,Pune,16.0,1.6,9.8
2024-10-23,Jaipur,29.8,0.1,8.2
2024-10-23,Surat,27.5,0.8,10.1
2024-10-24,Mumbai,26.8,7.6,7.7
2024-10-24,Delhi,26.9,2.4,11.4
2024-10-24,Chennai,17.9,1.3,8.7
2024-10-24,Kolkata,22.9,1.6,5.2
2024-10-24,Bangalore,23.3,2.7,11.8
2024-10-24,Hyderabad,19.5,3.1,13.8
2024-10-24,Ahmedabad,21.9,1.0,6.8
2024-10-24,Pune,24.0,9.1,13.2
2024-10-24,Jaipur,29.5,5.2,14.3
2024-10-24,Surat,25.9,6.2,13.0
2024-10-25,Mumbai,25.4,9.0,7.9
2024-10-25,Delhi,16.8,8.3,8.3
2024-10-25,Chennai,26.5,8.9,12.6
2024-10-25,Kolkata,26.1,4.2,5.3
2024-10-25,Bangalore,18.4,2.2,5.2
2024-10-25,Hyderabad,15.9,0.5,8.2
2024-10-25,Ahmedabad,22.6,4.3,10.9
2024-10-25,Pune,23.0,3.1,9.8
2024-10-25,Jaipur,17.1,7.6,10.8
2024-10-25,Surat,21.7,6.1,11.5
2024-10-26,Mumbai,26.2,1.8,10.1
2024-10-26,Delhi,28.1,3.6,14.6
2024-10-26,Chennai,29.9,7.5,7.3
2024-10-26,Kolkata,18.0,6.2,13.3
2024-10-26,Bangalore,22.8,6.9,9.3
2024-10-26,Hyderabad,15.3,0.2,7.1
2024-10-26,Ahmedabad,23.1,6.7,12.0
2024-10-26,Pune,27.5,0.6,13.0
2024-10-26,Jaipur,26.7,2.9,8.4
2024-10-26,Surat,27.9,6.3,11.9
2024-10-27,Mumbai,20.6,4.0,10.1
2024-10-27,Delhi,25.8,7.9,6.8
2024-10-27,Chennai,18.1,0.5,5.0
2024-10-27,Kolkata,27.5,6.9,10.6
2024-10-27,Bangalore,29.2,0.4,11.5
2024-10-27,Hyderabad,19.4,9.6,7.2
2024-10-27,Ahmedabad,18.6,2.7,10.3
2024-10-27,Pune,23.3,8.9,14.9
2024-10-27,Jaipur,25.4,2.0,12.4
2024-10-27,Surat,24.6,9.1,9.9
2024-10-28,Mumbai,18.8,8.8,9.3
2024-10-28,Delhi,24.4,5.9,14.9
2024-10-28,Chennai,21.3,7.9,10.2
2024-10-28,Kolkata,23.0,3.2,7.8
2024-10-28,Bangalore,27.2,5.8,6.5
2024-10-28,Hyderabad,18.8,5.7,13.4
2024-10-28,Ahmedabad,17.7,2.1,9.5
2024-10-28,Pune,24.3,1.3,8.7
2024-10-28,Jaipur,26.3,2.4,8.6
2024-10-28,Surat,20.0,1.9,5.3
2024-10-29,Mumbai,18.1,7.2,15.0
2024-10-29,Delhi,22.9,7.7,5.5
2024-10-29,Chennai,21.7,4.7,9.3
2024-10-29,Kolkata,22.0,8.1,10.6
2024-10-29,Bangalore,15.6,7.2,7.8
2024-10-29,Hyderabad,25.0,1.7,14.5
2024-10-29,Ahmedabad,25.2,4.7,14.2
2024-10-29,Pune,25.6,0.3,5.0
2024-10-29,Jaipur,29.6,1.8,8.8
2024-10-29,Surat,17.9,6.1,8.0
2024-10-30,Mumbai,16.1,6.1,8.4
2024-10-30,Delhi,18.4,5.8,7.5
2024-10-30,Chennai,28.0,3.8,8.7
2024-10-30,Kolkata,20.9,1.8,12.0
2024-10-30,Bangalore,19.7,7.4,6.0
2024-10-30,Hyderabad,25.9,6.2,14.3
2024-10-30,Ahmedabad,25.0,0.5,6.4
2024-10-30,Pune,23.1,5.7,11.3
2024-10-30,Jaipur,24.5,4.6,8.6
2024-10-30,Surat,15.1,4.8,12.6
2024-10-31,Mumbai,19.0,5.4,11.5
2024-10-31,Delhi,25.3,8.9,9.8
2024-10-31,Chennai,17.9,4.7,8.6
2024-10-31,Kolkata,17.8,2.3,9.4
2024-10-31,Bangalore,16.1,2.3,9.7
2024-10-31,Hyderabad,23.7,8.5,9.1
2024-10-31,Ahmedabad,16.6,0.3,12.0
2024-10-31,Pune,29.0,8.8,13.3
2024-10-31,Jaipur,22.7,6.9,13.8
2024-10-31,Surat,19.9,4.9,10.5
2024-11-01,Mumbai,21.9,8.8,11.7
2024-11-01,Delhi,17.5,4.4,8.3
2024-11-01,Chennai,22.6,2.0,7.1
2024-11-01,Kolkata,27.8,7.5,14.9
2024-11-01,Bangalore,17.7,4.5,12.3
2024-11-01,Hyderabad,28.5,5.7,11.7
2024-11-01,Ahmedabad,29.5,1.2,5.1
2024-11-01,Pune,15.7,9.2,12.9
2024-11-01,Jaipur,16.0,7.1,8.0
2024-11-01,Surat,27.6,7.2,14.0
2024-11-02,Mumbai,16.3,9.8,8.8
2024-11-02,Delhi,20.8,9.5,10.9
2024-11-02,Chennai,21.9,7.6,6.6
2024-11-02,Kolkata,29.1,1.9,11.1
2024-11-02,Bangalore,16.5,3.7,14.2
2024-11-02,Hyderabad,22.9,0.2,7.0
2024-11-02,Ahmedabad,19.7,0.9,9.7
2024-11-02,Pune,28.1,3.8,6.5
2024-11-02,Jaipur,28.1,0.9,8.3
2024-11-02,Surat,23.5,0.7,5.0
2024-11-03,Mumbai,29.2,2.4,5.3
2024-11-03,Delhi,18.9,5.1,6.3
2024-11-03,Chennai,19.9,1.5,8.1
2024-11-03,Kolkata,24.2,8.0,8.0
2024-11-03,Bangalore,21.9,3.0,15.0
2024-11-03,Hyderabad,24.3,5.3,7.3
2024-11-03,Ahmedabad,23.8,6.3,5.3
2024-11-03,Pune,17.1,9.4,9.9
2024-11-03,Jaipur,22.9,8.5,7.0
2024-11-03,Surat,23.8,3.1,6.0
2024-11-04,Mumbai,26.3,5.4,7.7
2024-11-04,Delhi,18.8,2.8,6.1
2024-11-04,Chennai,21.2,1.2,8.2
2024-11-04,Kolkata,22.8,0.3,7.0
2024-11-04,Bangalore,21.5,6.9,14.9
2024-11-04,Hyderabad,20.2,9.9,5.5
2024-11-04,Ahmedabad,24.7,9.2,5.3
2024-11-04,Pune,29.2,3.1,11.4
2024-11-04,Jaipur,17.0,9.9,8.4
2024-11-04,Surat,24.4,0.4,8.6
2024-11-05,Mumbai,21.5,7.8,7.1
2024-11-05,Delhi,23.2,7.2,6.3
2024-11-05,Chennai,19.1,7.5,10.7
2024-11-05,Kolkata,22.3,8.6,15.0
2024-11-05,Bangalore,20.9,8.4,7.8
2024-11-05,Hyderabad,15.3,9.5,11.3
2024-11-05,Ahmedabad,21.2,8.4,11.2
2024-11-05,Pune,19.4,3.9,14.1
2024-11-05,Jaipur,29.3,6.2,11.6
2024-11-05,Surat,17.8,2.1,6.3
2024-11-06,Mumbai,22.1,7.5,5.6
2024-11-06,Delhi,28.3,8.0,9.2
2024-11-06,Chennai,22.1,5.9,5.7
2024-11-06,Kolkata,21.3,9.1,13.1
2024-11-06,Bangalore,22.3,6.4,11.6
2024-11-06,Hyderabad,24.1,0.4,7.5
2024-11-06,Ahmedabad,21.6,9.3,8.4
2024-11-06,Pune,27.9,0.9,5.2
2024-11-06,Jaipur,17.4,2.7,10.7
2024-11-06,Surat,24.1,5.5,14.3
2024-11-07,Mumbai,23.2,8.8,8.8
2024-11-07,Delhi,20.7,2.5,6.6
2024-11-07,Chennai,17.4,6.9,7.5
2024-11-07,Kolkata,26.3,9.1,13.5
2024-11-07,Bangalore,29.9,8.0,13.1
2024-11-07,Hyderabad,26.6,2.8,13.6
2024-11-07,Ahmedabad,17.6,1.8,5.5
2024-11-07,Pune,27.7,7.2,5.8
2024-11-07,Jaipur,26.9,7.1,14.0
2024-11-07,Surat,29.8,4.2,8.0
2024-11-08,Mumbai,30.0,0.1,14.9
2024-11-08,Delhi,19.0,3.5,12.4
2024-11-08,Chennai,29.5,3.8,8.1
2024-11-08,Kolkata,18.3,0.6,8.4
2024-11-08,Bangalore,27.9,7.1,7.3
2024-11-08,Hyderabad,18.0,3.3,7.1
2024-11-08,Ahmedabad,17.3,2.2,10.6
2024-11-08,Pune,26.7,4.3,12.8
2024-11-08,Jaipur,17.0,7.3,11.1
2024-11-08,Surat,19.3,8.9,14.8
2024-11-09,Mumbai,20.3,1.5,13.3
2024-11-09,Delhi,18.5,0.6,11.9
2024-11-09,Chennai,24.0,6.0,7.3
2024-11-09,Kolkata,25.5,3.6,12.5
2024-11-09,Bangalore,18.2,0.9,10.0
2024-11-09,Hyderabad,23.6,7.4,14.8
2024-11-09,Ahmedabad,15.4,9.8,7.1
2024-11-09,Pune,20.8,5.9,13.4
2024-11-09,Jaipur,24.6,8.8,13.4
2024-11-09,Surat,20.2,0.0,6.8
2024-11-10,Mumbai,23.9,5.9,6.6
2024-11-10,Delhi,29.9,5.7,11.1
2024-11-10,Chennai,26.5,6.1,6.4
2024-11-10,Kolkata,29.4,6.7,11.1
2024-11-10,Bangalore,18.8,3.4,14.7
2024-11-10,Hyderabad,19.4,0.5,13.7
2024-11-10,Ahmedabad,27.5,8.2,14.7
2024-11-10,Pune,27.0,7.6,5.5
2024-11-10,Jaipur,23.4,0.2,13.0
2024-11-10,Surat,16.6,6.2,6.2
2024-11-11,Mumbai,19.1,9.9,8.1
2024-11-11,Delhi,26.5,3.4,14.3
2024-11-11,Chennai,27.4,6.8,7.8
2024-11-11,Kolkata,17.7,2.8,11.2
2024-11-11,Bangalore,25.3,4.4,9.5
2024-11-11,Hyderabad,17.5,7.7,9.8
2024-11-11,Ahmedabad,24.5,6.4,6.4
2024-11-11,Pune,21.3,0.1,7.6
2024-11-11,Jaipur,28.1,4.9,6.7
2024-11-11,Surat,19.5,5.1,10.9
2024-11-12,Mumbai,28.2,4.6,12.2
2024-11-12,Delhi,22.5,6.1,11.4
2024-11-12,Chennai,24.7,0.7,8.5
2024-11-12,Kolkata,27.0,7.7,12.3
2024-11-12,Bangalore,23.8,2.9,10.2
2024-11-12,Hyderabad,25.4,4.4,14.4
2024-11-12,Ahmedabad,22.0,8.4,11.7
2024-11-12,Pune,25.8,8.9,12.3
2024-11-12,Jaipur,29.8,9.7,12.7
2024-11-12,Surat,24.3,3.2,6.5
2024-11-13,Mumbai,16.9,6.7,5.1
2024-11-13,Delhi,25.4,6.3,14.0
2024-11-13,Chennai,23.6,1.0,11.6
2024-11-13,Kolkata,28.9,2.0,7.5
2024-11-13,Bangalore,21.0,5.8,12.5
2024-11-13,Hyderabad,19.4,9.1,8.8
2024-11-13,Ahmedabad,17.8,2.5,12.4
2024-11-13,Pune,24.2,0.2,13.9
2024-11-13,Jaipur,22.2,4.7,6.4
2024-11-13,Surat,29.5,7.6,10.8
2024-11-14,Mumbai,16.4,3.8,10.3
2024-11-14,Delhi,17.3,7.7,12.0
2024-11-14,Chennai,24.1,3.9,8.2
2024-11-14,Kolkata,24.7,0.8,10.0
2024-11-14,Bangalore,15.5,2.8,13.0
2024-11-14,Hyderabad,17.3,2.8,14.3
2024-11-14,Ahmedabad,23.6,7.8,6.8
2024-11-14,Pune,25.2,7.3,10.2
2024-11-14,Jaipur,18.1,1.5,9.6
2024-11-14,Surat,22.6,9.3,14.0
2024-11-15,Mumbai,28.5,5.9,11.0
2024-11-15,Delhi,15.3,8.5,14.5
2024-11-15,Chennai,26.9,3.1,10.6
2024-11-15,Kolkata,29.9,7.4,14.7
2024-11-15,Bangalore,28.5,6.3,12.0
2024-11-15,Hyderabad,19.9,5.2,7.7
2024-11-15,Ahmedabad,24.7,3.8,14.7
2024-11-15,Pune,26.6,0.4,13.4
2024-11-15,Jaipur,26.8,7.3,11.9
2024-11-15,Surat,26.3,4.9,12.5
2024-11-16,Mumbai,29.9,0.5,6.1
2024-11-16,Delhi,26.4,2.0,11.7
2024-11-16,Chennai,29.7,8.4,11.5
2024-11-16,Kolkata,23.4,1.4,8.9
2024-11-16,Bangalore,28.6,6.4,12.5
2024-11-16,Hyderabad,22.8,2.3,13.4
2024-11-16,Ahmedabad,23.9,5.0,7.7
2024-11-16,Pune,19.3,4.0,11.2
2024-11-16,Jaipur,29.4,1.5,6.4
2024-11-16,Surat,21.1,9.3,14.0
2024-11-17,Mumbai,29.5,5.3,9.5
2024-11-17,Delhi,18.6,0.1,9.9
2024-11-17,Chennai,23.9,4.3,10.6
2024-11-17,Kolkata,28.7,9.1,5.6
2024-11-17,Bangalore,23.3,8.6,12.8
2024-11-17,Hyderabad,29.6,9.0,13.2
2024-11-17,Ahmedabad,18.9,7.5,8.6
2024-11-17,Pune,25.2,6.0,8.6
2024-11-17,Jaipur,18.0,1.0,14.8
2024-11-17,Surat,29.2,2.4,9.6
2024-11-18,Mumbai,25.0,2.4,7.6
2024-11-18,Delhi,22.7,8.7,9.9
2024-11-18,Chennai,17.0,0.1,6.4
2024-11-18,Kolkata,26.1,4.8,6.1
2024-11-18,Bangalore,27.2,9.6,12.2
2024-11-18,Hyderabad,29.1,8.5,14.2
2024-11-18,Ahmedabad,19.0,2.0,10.5
2024-11-18,Pune,23.4,8.0,8.6
2024-11-18,Jaipur,22.8,3.8,6.5
2024-11-18,Surat,17.0,0.4,14.0
2024-11-19,Mumbai,18.9,4.6,10.9
2024-11-19,Delhi,24.5,5.9,7.0
2024-11-19,Chennai,21.4,8.5,11.9
2024-11-19,Kolkata,25.5,3.5,8.2
2024-11-19,Bangalore,15.3,5.2,10.8
2024-11-19,Hyderabad,26.9,4.2,7.6
2024-11-19,Ahmedabad,16.6,10.0,7.3
2024-11-19,Pune,26.0,4.6,8.2
2024-11-19,Jaipur,16.4,2.1,8.5
2024-11-19,Surat,16.8,0.2,11.6
2024-11-20,Mumbai,22.6,5.3,9.0
2024-11-20,Delhi,29.6,2.6,6.6
2024-11-20,Chennai,23.5,0.8,14.7
2024-11-20,Kolkata,27.9,4.9,11.4
2024-11-20,Bangalore,22.7,4.5,9.3
2024-11-20,Hyderabad,24.5,0.8,11.0
2024-11-20,Ahmedabad,19.1,8.4,9.1
2024-11-20,Pune,21.1,9.9,6.1
2024-11-20,Jaipur,28.5,8.2,14.0
2024-11-20,Surat,26.1,1.0,14.9
2024-11-21,Mumbai,18.9,9.7,10.8
2024-11-21,Delhi,28.3,7.7,6.0
2024-11-21,Chennai,28.4,3.3,6.9
2024-11-21,Kolkata,26.7,9.7,9.6
2024-11-21,Bangalore,15.1,7.0,8.7
2024-11-21,Hyderabad,19.5,1.4,8.3
2024-11-21,Ahmedabad,28.2,6.3,11.5
2024-11-21,Pune,19.2,3.9,9.2
2024-11-21,Jaipur,24.0,2.7,10.4
2024-11-21,Surat,18.7,7.4,12.3
2024-11-22,Mumbai,25.7,7.3,11.6
2024-11-22,Delhi,19.8,8.4,11.8
2024-11-22,Chennai,19.2,5.4,11.1
2024-11-22,Kolkata,27.9,9.4,12.3
2024-11-22,Bangalore,27.9,5.5,9.5
2024-11-22,Hyderabad,19.2,5.4,7.6
2024-11-22,Ahmedabad,16.6,6.7,9.4
2024-11-22,Pune,25.6,1.8,10.4
2024-11-22,Jaipur,18.7,8.6,11.4
2024-11-22,Surat,20.6,0.2,6.2
2024-11-23,Mumbai,21.6,0.8,7.2
2024-11-23,Delhi,18.6,7.7,8.6
2024-11-23,Chennai,29.2,0.5,11.1
2024-11-23,Kolkata,21.6,5.3,9.9
2024-11-23,Bangalore,16.4,7.3,9.9
2024-11-23,Hyderabad,23.9,3.0,14.0
2024-11-23,Ahmedabad,27.1,3.4,10.6
2024-11-23,Pune,24.3,2.7,8.3
2024-11-23,Jaipur,29.7,0.7,13.4
2024-11-23,Surat,19.5,1.9,12.7
2024-11-24,Mumbai,19.5,5.9,11.3
2024-11-24,Delhi,16.6,3.5,7.7
2024-11-24,Chennai,23.7,8.8,6.9
2024-11-24,Kolkata,22.4,9.9,11.6
2024-11-24,Bangalore,29.7,2.4,6.8
2024-11-24,Hyderabad,29.4,7.1,6.9
2024-11-24,Ahmedabad,25.8,7.3,10.7
2024-11-24,Pune,27.6,4.7,6.8
2024-11-24,Jaipur,21.7,3.3,11.4
2024-11-24,Surat,16.9,7.4,8.3
2024-11-25,Mumbai,18.3,5.4,11.5
2024-11-25,Delhi,18.2,1.1,8.0
2024-11-25,Chennai,22.7,8.6,10.9
2024-11-25,Kolkata,19.7,4.2,9.5
2024-11-25,Bangalore,17.7,0.9,12.7
2024-11-25,Hyderabad,26.0,4.4,9.6
2024-11-25,Ahmedabad,17.4,1.9,10.2
2024-11-25,Pune,18.9,7.6,5.3
2024-11-25,Jaipur,24.3,2.1,14.0
2024-11-25,Surat,28.0,0.5,7.5
2024-11-26,Mumbai,24.1,5.5,15.0
2024-11-26,Delhi,23.3,7.7,12.6
2024-11-26,Chennai,28.2,4.7,14.1
2024-11-26,Kolkata,17.2,6.8,9.8
2024-11-26,Bangalore,22.4,4.1,8.4
2024-11-26,Hyderabad,27.1,6.1,9.3
2024-11-26,Ahmedabad,17.7,4.7,9.9
2024-11-26,Pune,26.1,3.4,12.3
2024-11-26,Jaipur,20.0,8.0,14.7
2024-11-26,Surat,29.7,7.8,8.6
2024-11-27,Mumbai,18.9,2.7,11.0
2024-11-27,Delhi,21.8,5.9,8.9
2024-11-27,Chennai,19.1,8.4,6.4
2024-11-27,Kolkata,19.1,2.3,13.5
2024-11-27,Bangalore,20.8,5.4,12.7
2024-11-27,Hyderabad,17.7,9.4,14.2
2024-11-27,Ahmedabad,19.9,7.5,5.8
2024-11-27,Pune,15.8,9.8,10.4
2024-11-27,Jaipur,24.4,8.8,8.7
2024-11-27,Surat,29.6,4.2,14.2
2024-11-28,Mumbai,28.3,2.2,12.7
2024-11-28,Delhi,17.1,7.5,6.0
2024-11-28,Chennai,29.0,1.4,6.1
2024-11-28,Kolkata,23.8,5.0,7.2
2024-11-28,Bangalore,24.3,7.1,11.2
2024-11-28,Hyderabad,27.0,6.5,7.5
2024-11-28,Ahmedabad,28.4,8.8,11.0
2024-11-28,Pune,15.7,9.9,12.0
2024-11-28,Jaipur,23.5,4.5,12.4
2024-11-28,Surat,23.3,0.7,13.0
2024-11-29,Mumbai,29.2,2.3,12.1
2024-11-29,Delhi,18.7,1.4,6.2
2024-11-29,Chennai,24.0,8.5,5.0
2024-11-29,Kolkata,19.3,9.4,14.5
2024-11-29,Bangalore,28.2,10.0,8.4
2024-11-29,Hyderabad,16.6,9.3,9.5
2024-11-29,Ahmedabad,23.7,3.3,14.0
2024-11-29,Pune,15.5,5.7,8.0
2024-11-29,Jaipur,23.8,5.3,13.8
2024-11-29,Surat,29.1,4.9,10.2
2024-11-30,Mumbai,28.6,1.5,6.4
2024-11-30,Delhi,21.2,7.0,7.5
2024-11-30,Chennai,23.1,1.7,9.0
2024-11-30,Kolkata,19.8,1.8,6.8
2024-11-30,Bangalore,15.3,6.2,13.4
2024-11-30,Hyderabad,22.9,1.0,5.4
2024-11-30,Ahmedabad,22.0,5.1,13.1
2024-11-30,Pune,22.5,7.0,11.5
2024-11-30,Jaipur,17.8,9.4,14.1
2024-11-30,Surat,27.1,5.6,9.5
2024-12-01,Mumbai,16.6,0.1,12.5
2024-12-01,Delhi,24.2,4.8,8.3
2024-12-01,Chennai,19.6,7.1,12.2
2024-12-01,Kolkata,21.7,3.0,7.9
2024-12-01,Bangalore,28.0,0.7,8.6
2024-12-01,Hyderabad,28.3,6.6,5.6
2024-12-01,Ahmedabad,17.7,6.0,9.7
2024-12-01,Pune,27.3,5.3,7.3
2024-12-01,Jaipur,17.2,3.4,8.0
2024-12-01,Surat,23.7,6.7,8.9
2024-12-02,Mumbai,22.0,4.9,13.3
2024-12-02,Delhi,25.7,0.0,6.0
2024-12-02,Chennai,15.2,0.4,14.9
2024-12-02,Kolkata,16.8,9.2,14.8
2024-12-02,Bangalore,29.5,9.4,9.8
2024-12-02,Hyderabad,23.6,5.0,13.0
2024-12-02,Ahmedabad,15.7,0.3,10.9
2024-12-02,Pune,20.3,7.4,12.3
2024-12-02,Jaipur,25.2,4.4,9.1
2024-12-02,Surat,15.3,4.4,6.6
2024-12-03,Mumbai,19.9,1.2,5.6
2024-12-03,Delhi,18.2,2.1,9.2
2024-12-03,Chennai,15.0,6.5,11.3
2024-12-03,Kolkata,26.8,9.9,7.9
2024-12-03,Bangalore,24.4,2.4,11.2
2024-12-03,Hyderabad,21.4,9.4,11.9
2024-12-03,Ahmedabad,16.4,9.1,9.8
2024-12-03,Pune,27.3,6.6,11.6
2024-12-03,Jaipur,23.3,6.3,9.6
2024-12-03,Surat,27.1,1.1,6.3
2024-12-04,Mumbai,26.3,4.3,8.1
2024-12-04,Delhi,26.3,10.0,11.6
2024-12-04,Chennai,27.1,2.2,10.2
2024-12-04,Kolkata,20.9,3.8,11.3
2024-12-04,Bangalore,28.4,0.9,8.6
2024-12-04,Hyderabad,28.5,9.2,14.4
2024-12-04,Ahmedabad,29.9,0.5,13.2
2024-12-04,Pune,26.3,4.9,14.7
2024-12-04,Jaipur,21.8,3.8,13.6
2024-12-04,Surat,27.1,2.2,7.6
2024-12-05,Mumbai,19.3,7.9,6.3
2024-12-05,Delhi,15.6,6.8,6.4
2024-12-05,Chennai,23.6,5.3,6.7
2024-12-05,Kolkata,19.1,5.4,9.8
2024-12-05,Bangalore,18.3,6.3,13.5
2024-12-05,Hyderabad,23.7,1.0,5.1
2024-12-05,Ahmedabad,27.0,7.8,5.5
2024-12-05,Pune,24.8,1.4,12.0
2024-12-05,Jaipur,21.4,6.3,8.8
2024-12-05,Surat,15.4,3.8,6.3
2024-12-06,Mumbai,18.1,7.3,8.4
2024-12-06,Delhi,21.3,6.7,5.3
2024-12-06,Chennai,18.3,5.4,11.3
2024-12-06,Kolkata,21.4,1.0,14.8
2024-12-06,Bangalore,20.2,9.6,7.9
2024-12-06,Hyderabad,29.3,7.9,14.6
2024-12-06,Ahmedabad,16.2,2.0,10.0
2024-12-06,Pune,25.0,0.1,9.5
